Ship Mode,Segment,Country,City,State,Postal Code,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit,Company-Name,Consumer-Name,Date,Cost,Gross-Margin%,Break-Even,Net-Sales,Sales-per-Qty,Profit-per-Qty,Cost-per-Qty
Standard Class,Corporate,United States,Bristol,Tennessee,37620,South,Office Supplies,Binders,157.794,1,0.7,-115.7156,Denesik and Rutherford,null,2019-08-10,273.5096,-73.3333333333333,-3.729676363636365,157.09400000000002,157.794,-115.7156,273.5096
First Class,Consumer,United States,Wilmington,Delaware,19805,East,Furniture,Furnishings,47.04,3,0.0,18.3456,null,Aurea Gepson,2018-09-17,28.694399999999998,39.0,0.7357538461538461,47.04,15.68,6.115200000000001,9.5648
First Class,Consumer,United States,Wilmington,Delaware,19805,East,Office Supplies,Binders,30.84,4,0.0,13.878,null,Catriona Soppit,2018-02-01,16.962,45.0,0.37693333333333334,30.84,7.71,3.4695,4.2405
First Class,Consumer,United States,Wilmington,Delaware,19805,East,Office Supplies,Storage,226.56,6,0.0,63.4368,null,Brok Addionizio,2019-09-20,163.1232,28.000000000000004,5.825828571428571,226.56,37.76,10.572799999999999,27.1872
First Class,Consumer,United States,Wilmington,Delaware,19805,East,Office Supplies,Envelopes,115.02,9,0.0,51.759,null,Abrahan Grimsdell,2019-01-19,63.260999999999996,45.0,1.4058,115.02,12.78,5.751,7.029
First Class,Consumer,United States,Wilmington,Delaware,19805,East,Technology,Phones,68.04,7,0.0,19.7316,null,Taylor Melsome,2019-03-07,48.308400000000006,28.999999999999996,1.6658068965517245,68.04,9.72,2.8188,6.901200000000001
Second Class,Home Office,United States,Houston,Texas,77041,Central,Furniture,Chairs,600.558,3,0.3,-8.5794,"Quigley, Ryan and Robel",null,2018-06-20,609.1374,-1.4285714285714226,-426.3961800000018,600.258,200.186,-2.8598,203.04579999999999
Standard Class,Consumer,United States,Bloomington,Illinois,61701,Central,Furniture,Tables,617.7,6,0.5,-407.682,null,Webb Worral,2019-06-11,1025.382,-66.0,-15.53609090909091,617.2,102.95,-67.947,170.89700000000002
Standard Class,Consumer,United States,Phoenix,Arizona,85023,West,Office Supplies,Binders,2.388,2,0.7,-1.8308,null,Blondy Bellard,2018-02-27,4.2188,-76.66666666666667,-0.05502782608695652,1.688,1.194,-0.9154,2.1094
Standard Class,Consumer,United States,Phoenix,Arizona,85023,West,Office Supplies,Storage,243.992,7,0.2,30.499,null,Dur Turner,2018-01-14,213.493,12.499999999999998,17.07944,243.792,34.856,4.357,30.499
Second Class,Home Office,United States,Los Angeles,California,90004,West,Furniture,Chairs,81.424,2,0.2,-9.1602,"Ryan and Sons,Conn Group,	Herman LLC",null,2019-10-05,90.58420000000001,-11.250000000000004,-8.051928888888888,81.224,40.712,-4.5801,45.292100000000005
Second Class,Home Office,United States,Los Angeles,California,90004,West,Furniture,Furnishings,238.56,3,0.0,26.2416,Johns Inc,null,2019-02-21,212.3184,11.000000000000004,19.30167272727272,238.56,79.52,8.7472,70.7728
First Class,Corporate,United States,Columbus,Ohio,43229,East,Technology,Phones,59.97,5,0.4,-11.994,"Ryan and Sons,Conn Group,	Herman LLC",null,2019-05-12,71.964,-20.0,-3.5982,59.57,11.994,-2.3988,14.3928
First Class,Corporate,United States,Columbus,Ohio,43229,East,Office Supplies,Paper,78.304,2,0.2,29.364,Wyman Inc,null,2018-11-03,48.94,37.50000000000001,1.3050666666666664,78.104,39.152,14.682,24.47
First Class,Corporate,United States,Columbus,Ohio,43229,East,Office Supplies,Fasteners,21.456,9,0.2,6.9732,Kohler-Carroll,null,2019-05-19,14.4828,32.5,0.44562461538461534,21.256,2.384,0.7748,1.6092
Standard Class,Consumer,United States,Roseville,California,95661,West,Office Supplies,Paper,20.04,3,0.0,9.6192,null,Hatty Frances,2019-02-09,10.4208,48.0,0.2171,20.04,6.68,3.2064,3.4736
Standard Class,Consumer,United States,Roseville,California,95661,West,Office Supplies,Paper,35.44,1,0.0,16.6568,null,Judy Leisk,2019-12-17,18.783199999999997,47.0,0.3996425531914893,35.44,35.44,16.6568,18.783199999999997
Standard Class,Consumer,United States,Roseville,California,95661,West,Office Supplies,Art,11.52,4,0.0,3.456,null,Shandeigh Kidston,2019-12-17,8.064,30.0,0.2688,11.52,2.88,0.864,2.016
Standard Class,Consumer,United States,Roseville,California,95661,West,Office Supplies,Fasteners,4.02,2,0.0,1.9698,null,Laura Daintrey,2018-03-16,2.0501999999999994,49.00000000000001,0.04184081632653059,4.02,2.01,0.9849,1.0250999999999997
Standard Class,Consumer,United States,Roseville,California,95661,West,Office Supplies,Binders,76.176,3,0.2,26.6616,null,Taylor Melsome,2019-09-14,49.5144,35.0,1.4146971428571429,75.976,25.392,8.8872,16.5048
Standard Class,Consumer,United States,Roseville,California,95661,West,Office Supplies,Supplies,65.88,6,0.0,18.4464,null,Vladamir Hay,2019-09-15,47.4336,27.999999999999996,1.694057142857143,65.88,10.979999999999999,3.0744000000000002,7.9056
Standard Class,Consumer,United States,Roseville,California,95661,West,Furniture,Furnishings,43.12,14,0.0,20.6976,null,Brittan Scheffler,2019-11-22,22.422399999999996,48.00000000000001,0.4671333333333332,43.12,3.0799999999999996,1.4784000000000002,1.6015999999999997
Second Class,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Furniture,Furnishings,82.8,2,0.2,10.35,Labadie-Erdman,null,2018-07-02,72.45,12.499999999999993,5.796000000000004,82.6,41.4,5.175,36.225
Standard Class,Corporate,United States,San Francisco,California,94122,West,Office Supplies,Art,8.82,3,0.0,2.3814,Runolfsson and Wisozk,null,2018-12-05,6.4386,27.0,0.23846666666666666,8.82,2.94,0.7938000000000001,2.1462
Standard Class,Corporate,United States,San Francisco,California,94122,West,Office Supplies,Envelopes,10.86,3,0.0,5.1042,Smitham-Lesch,null,2019-08-09,5.7558,47.0,0.12246382978723404,10.86,3.6199999999999997,1.7013999999999998,1.9185999999999999
Standard Class,Corporate,United States,San Francisco,California,94122,West,Office Supplies,Paper,143.7,3,0.0,68.976,Deckow and Sons,null,2018-03-25,74.72399999999999,48.00000000000001,1.5567499999999996,143.7,47.9,22.992,24.907999999999998
Standard Class,Consumer,United States,Independence,Missouri,64055,Central,Office Supplies,Appliances,839.43,3,0.0,218.2518,null,Jeremias Ledwith,2019-04-08,621.1782,26.0,23.89146923076923,839.43,279.81,72.7506,207.05939999999998
Standard Class,Consumer,United States,Pasadena,California,91104,West,Office Supplies,Storage,671.93,7,0.0,20.1579,null,Tommy Kohlerman,2019-01-02,651.7720999999999,3.000000000000006,217.25736666666617,671.93,95.99,2.8797,93.11029999999998
Standard Class,Home Office,United States,Newark,Ohio,43055,East,Furniture,Furnishings,93.888,4,0.2,12.9096,Franecki,null,2019-12-13,80.97840000000001,13.749999999999996,5.889338181818184,93.688,23.472,3.2274,20.244600000000002
Standard Class,Corporate,United States,Franklin,Wisconsin,53132,Central,Technology,Phones,384.45,11,0.0,103.8015,Botsford-Sporer,null,2019-11-07,280.6485,26.999999999999996,10.39438888888889,384.45,34.949999999999996,9.4365,25.5135
Standard Class,Corporate,United States,Franklin,Wisconsin,53132,Central,Technology,Phones,149.97,3,0.0,5.9988,Koelpin and Gutkowski,null,2018-10-25,143.9712,3.9999999999999925,35.992800000000074,149.97,49.99,1.9996,47.9904
Standard Class,Corporate,United States,Franklin,Wisconsin,53132,Central,Furniture,Chairs,1951.84,8,0.0,585.552,Kozey Inc,null,2019-06-05,1366.288,30.0,45.54293333333333,1951.84,243.98,73.194,170.786
Standard Class,Corporate,United States,Franklin,Wisconsin,53132,Central,Office Supplies,Binders,171.55,5,0.0,80.6285,Stiedemann-Lockman,null,2018-11-24,90.92150000000001,47.0,1.9345,171.55,34.31,16.125700000000002,18.1843
First Class,Home Office,United States,Scottsdale,Arizona,85254,West,Office Supplies,Appliances,157.92,5,0.2,17.766,Kling-Labadie,null,2019-10-07,140.154,11.249999999999995,12.45813333333334,157.72,31.583999999999996,3.5531999999999995,28.0308
First Class,Home Office,United States,Scottsdale,Arizona,85254,West,Technology,Phones,203.184,2,0.2,15.2388,Renner,null,2018-07-21,187.9452,7.499999999999998,25.059360000000005,202.984,101.592,7.6194,93.9726
First Class,Corporate,United States,San Jose,California,95123,West,Office Supplies,Paper,58.38,7,0.0,26.271,Kilback-Baumbach,null,2018-03-10,32.109,45.0,0.7135333333333334,58.38,8.34,3.753,4.587000000000001
First Class,Corporate,United States,San Jose,California,95123,West,Office Supplies,Paper,105.52,4,0.0,48.5392,"Schroeder, Dare and Olson",null,2019-02-05,56.980799999999995,46.0,1.2387130434782607,105.52,26.38,12.1348,14.245199999999999
First Class,Corporate,United States,San Jose,California,95123,West,Office Supplies,Storage,80.88,6,0.0,21.0288,Renner,null,2019-12-21,59.85119999999999,26.000000000000007,2.3019692307692297,80.88,13.479999999999999,3.5048,9.9752
Standard Class,Home Office,United States,Seattle,Washington,98105,West,Office Supplies,Art,6.63,3,0.0,1.7901,Predovic Group,null,2019-08-14,4.8399,26.999999999999996,0.17925555555555558,6.63,2.21,0.5967,1.6133
Second Class,Consumer,United States,Seattle,Washington,98115,West,Furniture,Chairs,457.568,2,0.2,51.4764,null,Jeramey Layus,2019-02-17,406.09159999999997,11.250000000000004,36.0970311111111,457.368,228.784,25.7382,203.04579999999999
Standard Class,Consumer,United States,Edmond,Oklahoma,73034,Central,Office Supplies,Labels,14.62,2,0.0,6.8714,null,Catherine Ilieve,2019-08-01,7.748599999999999,47.0,0.16486382978723402,14.62,7.31,3.4357,3.8742999999999994
Standard Class,Consumer,United States,Edmond,Oklahoma,73034,Central,Technology,Phones,944.93,7,0.0,236.2325,null,Alejoa Kinder,2019-06-20,708.6975,24.999999999999996,28.347900000000003,944.93,134.98999999999998,33.747499999999995,101.24249999999999
First Class,Consumer,United States,Los Angeles,California,90045,West,Office Supplies,Paper,5.98,1,0.0,2.691,null,Vladamir Hay,2018-12-21,3.2890000000000006,44.99999999999999,0.07308888888888891,5.98,5.98,2.691,3.2890000000000006
Second Class,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Technology,Accessories,54.384,2,0.2,1.3596,null,Karin Kingwell,2018-05-25,53.0244,2.5000000000000004,21.209759999999996,54.184,27.192,0.6798,26.5122
Standard Class,Consumer,United States,Carlsbad,New Mexico,88220,West,Office Supplies,Envelopes,28.4,5,0.0,13.348,null,Brok Addionizio,2018-04-09,15.051999999999998,47.0,0.3202553191489361,28.4,5.68,2.6696,3.0103999999999997
Standard Class,Consumer,United States,Seattle,Washington,98115,West,Office Supplies,Binders,27.68,2,0.2,9.688,null,Blondy Bellard,2018-02-25,17.991999999999997,35.00000000000001,0.5140571428571427,27.48,13.84,4.844,8.995999999999999
Standard Class,Consumer,United States,San Antonio,Texas,78207,Central,Office Supplies,Art,9.936,3,0.2,2.7324,null,Aurea Gepson,2018-10-21,7.2036,27.500000000000004,0.26194909090909085,9.736,3.312,0.9108,2.4012
Standard Class,Consumer,United States,San Antonio,Texas,78207,Central,Technology,Machines,8159.952,8,0.4,-1359.992,null,Blondy Bellard,2018-11-03,9519.944,-16.666666666666657,-571.1966400000003,8159.552000000001,1019.994,-169.999,1189.993
Standard Class,Consumer,United States,San Antonio,Texas,78207,Central,Office Supplies,Storage,275.928,3,0.2,-58.6347,null,Jeramey Layus,2019-04-16,334.5627,-21.250000000000004,-15.744127058823526,275.728,91.976,-19.544900000000002,111.5209
Standard Class,Consumer,United States,San Antonio,Texas,78207,Central,Furniture,Chairs,1740.06,9,0.3,-24.858,null,Jeremias Ledwith,2019-08-11,1764.918,-1.4285714285714255,-1235.4426000000026,1739.76,193.34,-2.762,196.10199999999998
Standard Class,Consumer,United States,San Antonio,Texas,78207,Central,Office Supplies,Art,32.064,6,0.2,6.8136,null,Blondy Bellard,2019-05-21,25.2504,21.250000000000004,1.1882541176470587,31.864,5.344,1.1356,4.2084
Standard Class,Consumer,United States,San Antonio,Texas,78207,Central,Office Supplies,Appliances,177.98,5,0.8,-453.849,null,Jeremias Ledwith,2019-03-23,631.829,-254.99999999999997,-2.4777607843137255,177.17999999999998,35.596,-90.7698,126.3658
Standard Class,Consumer,United States,San Antonio,Texas,78207,Central,Technology,Phones,143.976,3,0.2,8.9985,null,Gianna Mival,2018-03-15,134.9775,6.250000000000005,21.59639999999998,143.776,47.992,2.9995,44.9925
Standard Class,Consumer,United States,Los Angeles,California,90004,West,Office Supplies,Paper,20.94,3,0.0,9.8418,null,Brok Addionizio,2018-03-26,11.098200000000002,46.99999999999999,0.2361319148936171,20.94,6.98,3.2805999999999997,3.6994000000000007
Standard Class,Consumer,United States,Los Angeles,California,90004,West,Office Supplies,Paper,110.96,2,0.0,53.2608,null,Ruby Ketchaside,2019-01-08,57.69919999999999,48.00000000000001,1.2020666666666664,110.96,55.48,26.6304,28.849599999999995
Standard Class,Consumer,United States,Los Angeles,California,90004,West,Furniture,Chairs,340.144,7,0.2,21.259,null,Blondy Bellard,2018-10-25,318.885,6.250000000000004,51.021599999999964,339.944,48.592,3.037,45.555
Standard Class,Corporate,United States,Chicago,Illinois,60623,Central,Office Supplies,Appliances,52.448,2,0.8,-131.12,Rosenbaum-Moore,null,2018-06-22,183.568,-250.0,-0.734272,51.648,26.224,-65.56,91.784
Standard Class,Corporate,United States,Chicago,Illinois,60623,Central,Office Supplies,Labels,20.16,4,0.2,6.552,Heller Group,null,2019-11-21,13.608,32.49999999999999,0.4187076923076924,19.96,5.04,1.638,3.402
Second Class,Consumer,United States,Houston,Texas,77036,Central,Office Supplies,Appliances,97.264,4,0.8,-243.16,null,Gianna Mival,2019-03-02,340.424,-250.0,-1.361696,96.464,24.316,-60.79,85.106
Second Class,Consumer,United States,Newark,Ohio,43055,East,Furniture,Chairs,396.802,7,0.3,-11.3372,null,Judy Leisk,2018-11-26,408.1392,-2.857142857142856,-142.84872000000007,396.502,56.686,-1.6196,58.305600000000005
Second Class,Consumer,United States,Newark,Ohio,43055,East,Office Supplies,Supplies,15.88,5,0.2,-3.7715,null,Liuka Kiezler,2019-04-15,19.651500000000002,-23.750000000000007,-0.8274315789473683,15.680000000000001,3.176,-0.7543,3.9303000000000003
Standard Class,Home Office,United States,New York City,New York,10009,East,Office Supplies,Art,3.28,1,0.0,1.4104,Stracke Group,null,2019-03-26,1.8695999999999997,43.00000000000001,0.04347906976744185,3.28,3.28,1.4104,1.8695999999999997
Second Class,Corporate,United States,Decatur,Illinois,62521,Central,Office Supplies,Storage,24.816,2,0.2,1.8612,"Schroeder, Dare and Olson",null,2018-09-09,22.9548,7.500000000000001,3.0606399999999994,24.616,12.408,0.9306,11.4774
Second Class,Corporate,United States,Decatur,Illinois,62521,Central,Technology,Accessories,408.744,7,0.2,76.6395,Cartwright LLC,null,2018-09-21,332.10450000000003,18.749999999999996,17.712240000000005,408.54400000000004,58.392,10.9485,47.44350000000001
Second Class,Home Office,United States,Monroe,Louisiana,71203,South,Technology,Phones,503.96,4,0.0,131.0296,Denesik and Rutherford,null,2019-12-09,372.93039999999996,26.000000000000007,14.343476923076917,503.96,125.99,32.7574,93.23259999999999
Second Class,Home Office,United States,Monroe,Louisiana,71203,South,Technology,Phones,149.95,5,0.0,41.986,Koelpin and Gutkowski,null,2019-03-13,107.964,27.999999999999996,3.8558571428571433,149.95,29.99,8.3972,21.5928
Second Class,Home Office,United States,Monroe,Louisiana,71203,South,Technology,Accessories,29.0,2,0.0,7.25,Cartwright LLC,null,2019-02-11,21.75,25.0,0.87,29.0,14.5,3.625,10.875
Standard Class,Consumer,United States,Fairfield,Connecticut,6824,East,Office Supplies,Binders,7.16,2,0.0,3.4368,null,Elizabet McCrillis,2019-03-02,3.7232000000000003,48.0,0.07756666666666667,7.16,3.58,1.7184,1.8616000000000001
Standard Class,Home Office,United States,Los Angeles,California,90032,West,Technology,Accessories,176.8,8,0.0,22.984,Bashirian LLC,null,2019-06-09,153.816,13.000000000000004,11.831999999999997,176.8,22.1,2.873,19.227
Standard Class,Corporate,United States,Grand Prairie,Texas,75051,Central,Office Supplies,Storage,37.224,3,0.2,3.7224,Johns Inc,null,2019-06-06,33.501599999999996,10.000000000000002,3.350159999999999,37.023999999999994,12.408,1.2408,11.1672
Standard Class,Corporate,United States,Grand Prairie,Texas,75051,Central,Office Supplies,Paper,20.016,3,0.2,6.255,"Ryan and Sons,Conn Group,	Herman LLC",null,2019-03-06,13.761,31.25,0.44035199999999997,19.816,6.672,2.085,4.587
First Class,Home Office,United States,New York City,New York,10035,East,Furniture,Bookcases,899.136,4,0.2,112.392,Cartwright LLC,null,2019-03-22,786.7439999999999,12.500000000000005,62.939519999999966,898.9359999999999,224.784,28.098,196.68599999999998
First Class,Home Office,United States,New York City,New York,10035,East,Technology,Phones,71.76,6,0.0,20.0928,Koelpin and Gutkowski,null,2018-08-21,51.66720000000001,27.999999999999993,1.8452571428571436,71.76,11.96,3.3488,8.611200000000002
First Class,Home Office,United States,New York City,New York,10035,East,Office Supplies,Paper,51.84,8,0.0,24.8832,MacGyver and Torphy,null,2019-12-27,26.956800000000005,47.99999999999999,0.5616000000000002,51.84,6.48,3.1104,3.3696000000000006
First Class,Home Office,United States,New York City,New York,10035,East,Furniture,Bookcases,626.352,3,0.2,46.9764,Blanda,null,2018-03-03,579.3756,7.500000000000003,77.25007999999997,626.1519999999999,208.784,15.6588,193.12519999999998
First Class,Home Office,United States,New York City,New York,10035,East,Office Supplies,Art,19.9,5,0.0,6.567,Deckow and Sons,null,2019-10-12,13.332999999999998,33.0,0.40403030303030296,19.9,3.9799999999999995,1.3134000000000001,2.6666
Standard Class,Corporate,United States,Redlands,California,92374,West,Office Supplies,Envelopes,14.28,7,0.0,6.7116,Kling-Labadie,null,2019-01-14,7.5684,47.0,0.16102978723404254,14.28,2.04,0.9588,1.0812
Standard Class,Consumer,United States,Hamilton,Ohio,45011,East,Office Supplies,Art,7.408,2,0.2,1.2038,null,Vladamir Hay,2018-07-04,6.2042,16.250000000000004,0.381796923076923,7.208,3.704,0.6019,3.1021
Standard Class,Consumer,United States,Hamilton,Ohio,45011,East,Office Supplies,Art,6.048,3,0.2,1.5876,null,Aida Wickson,2019-04-01,4.4604,26.25,0.16992,5.848,2.016,0.5292,1.4868
Standard Class,Home Office,United States,Westfield,New Jersey,7090,East,Office Supplies,Storage,46.26,3,0.0,12.0276,Deckow and Sons,null,2018-03-10,34.2324,26.0,1.3166307692307693,46.26,15.42,4.0092,11.4108
Standard Class,Corporate,United States,Philadelphia,Pennsylvania,19120,East,Office Supplies,Binders,2.946,2,0.7,-2.2586,Reichert Group,null,2018-10-21,5.2046,-76.66666666666666,-0.06788608695652175,2.2460000000000004,1.473,-1.1293,2.6023
